Timestamp,GRLat,GRLon,GRAlt,LN,LE,LD,Pitch,Roll,Yaw,Heading,cx,cy
2019-12-14 01:07:53.895082,25.534682,84.8506552,0.04,0.398415803909,1.45000338554,-0.286424934864,0.0224721040577,0.128661125898,1.87706816196,109,0,[]
2019-12-14 01:07:54.126716,25.534682,84.8506552,0.04,0.398415803909,1.45000338554,-0.286424934864,0.000188112535398,0.0579458326101,1.92039132118,109,0,[]
2019-12-14 01:07:54.357350,25.5346773,84.8506512,0.277,0.398415803909,1.45000338554,-0.286424934864,0.0116250729188,-0.0897817313671,1.96860253811,111,0,[]
2019-12-14 01:07:54.581389,25.5346759,84.8506493,0.459,0.398415803909,1.45000338554,-0.286424934864,-0.0043290508911,-0.0254526678473,1.9825438261,111,0,[]
2019-12-14 01:07:54.809042,25.5346762,84.8506482,0.669,0.398415803909,1.45000338554,-0.286424934864,-0.0122609445825,0.0689511522651,1.99933373928,113,0,[]
2019-12-14 01:07:55.039553,25.5346762,84.8506482,0.669,0.398415803909,1.45000338554,-0.286424934864,-0.00918181519955,0.0488474518061,2.01308631897,115,0,[]
2019-12-14 01:07:55.268198,25.5346771,84.8506476,0.911,-0.368819862604,0.572785437107,-1.18420743942,-0.0112375924364,0.119563981891,2.0148100853,115,0,[]
2019-12-14 01:07:55.506876,25.5346782,84.8506473,1.119,-0.368819862604,0.572785437107,-1.18420743942,-0.0196496415883,-0.0280862059444,2.02311849594,115,0,[]
2019-12-14 01:07:55.727785,25.5346782,84.8506473,1.119,-0.368819862604,0.572785437107,-1.18420743942,0.0426173880696,0.134338498116,2.0169699192,115,0,[]
2019-12-14 01:07:55.952136,25.5346782,84.8506473,1.119,-0.368819862604,0.572785437107,-1.18420743942,-0.0245651751757,0.0834336653352,1.99907934666,115,0,[]
2019-12-14 01:07:56.176587,25.5346807,84.8506475,1.451,-0.368819862604,0.572785437107,-1.18420743942,-0.0156554486603,0.088696397841,1.98847746849,113,0,[]
2019-12-14 01:07:56.401604,25.5346817,84.8506481,1.741,-0.368819862604,0.572785437107,-1.18420743942,-0.0768314525485,0.0896210595965,1.97818362713,113,0,[]
2019-12-14 01:07:56.545494,25.5346817,84.8506481,1.741,-0.368819862604,0.572785437107,-1.18420743942,0.00806950591505,0.0669384300709,1.98592793941,113,0,[]
2019-12-14 01:07:56.745483,25.5346824,84.8506492,2.059,0.254352778196,0.747499346733,-2.4204685688,0.011302520521,0.108479931951,2.00786209106,113,0,[]
2019-12-14 01:07:56.966630,25.5346824,84.8506492,2.059,0.254352778196,0.747499346733,-2.4204685688,-0.00403853133321,0.0782936662436,2.01959753036,115,0,[]
2019-12-14 01:07:57.201064,25.5346834,84.8506503,2.296,0.254352778196,0.747499346733,-2.4204685688,-0.00870982091874,0.150723740458,2.01075267792,115,0,[]
2019-12-14 01:08:33.627759,25.5346872,84.8506683,0.108,0.747686624527,2.64763593674,-0.126345276833,-0.00935020763427,-0.288644790649,2.00187253952,114,0,[]
2019-12-14 01:08:33.733696,25.5346872,84.8506683,0.108,0.747686624527,2.64763593674,-0.126345276833,-0.00934633705765,-0.28870177269,2.00182342529,114,0,[]
2019-12-14 01:08:33.950123,25.5346872,84.8506683,0.079,0.747686624527,2.64763593674,-0.126345276833,-0.00928917806596,-0.288683056831,2.00166511536,114,0,[]
2019-12-14 01:08:34.169438,25.5346872,84.8506683,0.079,0.747686624527,2.64763593674,-0.126345276833,-0.00926377624273,-0.288627773523,2.0015847683,114,0,[]
2019-12-14 01:08:34.413783,25.5346874,84.8506683,0.082,0.747686624527,2.64763593674,-0.126345276833,-0.00921616330743,-0.288547098637,2.0014796257,114,0,[]
2019-12-14 01:08:34.637057,25.5346874,84.8506683,0.082,0.79431116581,2.63943362236,-0.0786488056183,-0.00921616330743,-0.288547098637,2.0014796257,114,0,[]
2019-12-14 01:08:34.854857,25.5346875,84.8506682,0.046,0.79431116581,2.63943362236,-0.0786488056183,-0.00919753313065,-0.288487792015,2.00116086006,114,0,[]
2019-12-14 01:08:35.072140,25.5346875,84.8506682,0.038,0.79431116581,2.63943362236,-0.0786488056183,-0.00913427770138,-0.28842356801,2.0010933876,114,0,[]
2019-12-14 01:08:35.286262,25.5346875,84.8506682,0.038,0.79431116581,2.63943362236,-0.0786488056183,-0.00907672662288,-0.28838583827,2.00103616714,114,0,[]
2019-12-14 01:08:35.502989,25.5346877,84.8506681,0.053,0.79431116581,2.63943362236,-0.0786488056183,-0.00907424930483,-0.288428843021,2.00094413757,114,0,[]
2019-12-14 01:08:35.716827,25.5346878,84.8506681,0.054,0.79431116581,2.63943362236,-0.0786488056183,-0.00909879431129,-0.288488149643,2.000872612,114,0,[]
2019-12-14 01:08:35.931120,25.5346878,84.8506681,0.054,0.79431116581,2.63943362236,-0.0786488056183,-0.00908512622118,-0.288513451815,2.00068569183,114,0,[]
2019-12-14 01:08:36.144871,25.5346878,84.8506681,0.054,0.79431116581,2.63943362236,-0.0786488056183,-0.00912347994745,-0.288492172956,2.00054001808,114,0,[]
2019-12-14 01:08:36.363229,25.5346879,84.8506681,0.02,0.79431116581,2.63943362236,-0.0786488056183,-0.00908232200891,-0.288433402777,2.00041747093,114,0,[]
2019-12-14 01:08:36.595358,25.534688,84.850668,-0.012,0.857947349548,2.61892795563,-0.0119601748884,-0.00905120372772,-0.288331836462,2.0002951622,114,0,[]
2019-12-14 01:08:36.821390,25.534688,84.850668,-0.012,0.857947349548,2.61892795563,-0.0119601748884,-0.00902908388525,-0.288354098797,2.00005936623,114,0,[]
2019-12-14 01:08:37.019112,25.5346881,84.850668,-0.048,0.857947349548,2.61892795563,-0.0119601748884,-0.00900580082089,-0.288349032402,1.99998760223,114,0,[]
2019-12-14 01:08:37.168943,25.5346881,84.850668,-0.048,0.857947349548,2.61892795563,-0.0119601748884,-0.0090371761471,-0.288324028254,1.99993634224,114,0,[]
2019-12-14 01:08:37.395266,25.5346882,84.850668,-0.069,0.857947349548,2.61892795563,-0.0119601748884,-0.0090863937512,-0.288238376379,1.99982655048,114,0,[]
2019-12-14 01:08:37.630353,25.5346882,84.8506679,-0.074,0.857947349548,2.61892795563,-0.0119601748884,-0.00909904576838,-0.288193315268,1.99964296818,114,0,[]
